year;species;samples;Length.mm;tidal_area
2002;Mytilus edulis;VIII-1;2,4;
2002;Mytilus edulis;VIII-1;3;
2002;Mytilus edulis;VIII-1;4,4;
2002;Mytilus edulis;VIII-1;5,1;
2002;Mytilus edulis;VIII-1;5,5;
2002;Mytilus edulis;VIII-3;2,3;
2002;Mytilus edulis;VIII-3;2,6;
2002;Mytilus edulis;VIII-3;3,9;
2002;Mytilus edulis;VIII-3;5,3;
2002;Mytilus edulis;VIII-3;13,7;
2002;Mytilus edulis;VIII-3;16,2;
2002;Mytilus edulis;VIII-3;18,8;
2002;Mytilus edulis;VIII-3;19,4;
2002;Mytilus edulis;VIII-3;19,9;
2002;Mytilus edulis;VIII-3;25,3;
2002;Mytilus edulis;VIII-2;1,9;
2002;Mytilus edulis;VIII-2;2,3;
2002;Mytilus edulis;VIII-2;3,3;
2002;Mytilus edulis;VIII-2;3,7;
2002;Mytilus edulis;VIII-2;4,1;
2002;Mytilus edulis;VIII-2;4,3;
2002;Mytilus edulis;VIII-2;4,9;
2002;Mytilus edulis;VIII-2;4,9;
2002;Mytilus edulis;VIII-2;5,0;
2002;Mytilus edulis;VIII-2;5,3;
2002;Mytilus edulis;VIII-2;5,9;
2002;Mytilus edulis;VIII-2;5,9;
2002;Mytilus edulis;VIII-2;6,0;
2002;Mytilus edulis;VIII-2;6,0;
2002;Mytilus edulis;VIII-2;6,5;
2002;Mytilus edulis;VIII-2;7,5;
2003;Mytilus edulis;I-1;1,9;
2003;Mytilus edulis;I-1;2,5;
2003;Mytilus edulis;I-1;2,7;
2003;Mytilus edulis;I-1;2,9;
2003;Mytilus edulis;I-1;3,0;
2003;Mytilus edulis;I-1;5,0;
2003;Mytilus edulis;I-1;5,1;
2003;Mytilus edulis;I-1;5,3;
2003;Mytilus edulis;I-1;5,6;
2003;Mytilus edulis;I-1;5,6;
2003;Mytilus edulis;I-1;5,6;
2003;Mytilus edulis;I-1;6,5;
2003;Mytilus edulis;I-1;6,6;
2003;Mytilus edulis;I-1;6,8;
2003;Mytilus edulis;I-1;6,9;
2003;Mytilus edulis;I-1;7,0;
2003;Mytilus edulis;I-1;7,1;
2003;Mytilus edulis;I-1;7,2;
2003;Mytilus edulis;I-1;7,2;
2003;Mytilus edulis;I-1;7,6;
2003;Mytilus edulis;I-1;7,8;
2003;Mytilus edulis;I-1;8,2;
2003;Mytilus edulis;I-1;8,2;
2003;Mytilus edulis;I-1;8,3;
2003;Mytilus edulis;I-1;8,6;
2003;Mytilus edulis;I-1;8,6;
2003;Mytilus edulis;I-1;8,8;
2003;Mytilus edulis;I-1;8,9;
2003;Mytilus edulis;I-1;8,9;
2003;Mytilus edulis;I-1;9,0;
2003;Mytilus edulis;I-1;9,1;
2003;Mytilus edulis;I-1;9,2;
2003;Mytilus edulis;I-1;9,8;
2003;Mytilus edulis;I-1;9,9;
2003;Mytilus edulis;I-1;10,1;
2003;Mytilus edulis;I-1;10,4;
2003;Mytilus edulis;I-1;10,5;
2003;Mytilus edulis;I-1;10,5;
2003;Mytilus edulis;I-1;10,6;
2003;Mytilus edulis;I-1;10,8;
2003;Mytilus edulis;I-1;10,9;
2003;Mytilus edulis;I-1;10,9;
2003;Mytilus edulis;I-1;11,0;
2003;Mytilus edulis;I-1;11,0;
2003;Mytilus edulis;I-1;11,5;
2003;Mytilus edulis;I-1;11,5;
2003;Mytilus edulis;I-1;11,6;
2003;Mytilus edulis;I-1;11,7;
2003;Mytilus edulis;I-1;11,8;
2003;Mytilus edulis;I-1;11,8;
2003;Mytilus edulis;I-1;11,9;
2003;Mytilus edulis;I-1;12,3;
2003;Mytilus edulis;I-1;12,5;
2003;Mytilus edulis;I-1;13,3;
2003;Mytilus edulis;I-1;13,5;
2003;Mytilus edulis;I-1;13,9;
2003;Mytilus edulis;I-1;15,4;
2003;Mytilus edulis;I-1;28,2;
2003;Mytilus edulis;I-2;1,3;
2003;Mytilus edulis;I-2;2,6;
2003;Mytilus edulis;I-2;2,6;
2003;Mytilus edulis;I-2;5,6;
2003;Mytilus edulis;I-2;5,9;
2003;Mytilus edulis;I-2;6,1;
2003;Mytilus edulis;I-2;7,0;
2003;Mytilus edulis;I-2;7,1;
2003;Mytilus edulis;I-2;7,1;
2003;Mytilus edulis;I-2;7,2;
2003;Mytilus edulis;I-2;7,2;
2003;Mytilus edulis;I-2;7,5;
2003;Mytilus edulis;I-2;7,6;
2003;Mytilus edulis;I-2;7,6;
2003;Mytilus edulis;I-2;7,8;
2003;Mytilus edulis;I-2;8,0;
2003;Mytilus edulis;I-2;8,2;
2003;Mytilus edulis;I-2;9,0;
2003;Mytilus edulis;I-2;9,2;
2003;Mytilus edulis;I-2;9,3;
2003;Mytilus edulis;I-2;9,5;
2003;Mytilus edulis;I-2;9,6;
2003;Mytilus edulis;I-2;9,9;
2003;Mytilus edulis;I-2;10,1;
2003;Mytilus edulis;I-2;10,1;
2003;Mytilus edulis;I-2;10,2;
2003;Mytilus edulis;I-2;10,3;
2003;Mytilus edulis;I-2;10,3;
2003;Mytilus edulis;I-2;10,7;
2003;Mytilus edulis;I-2;10,7;
2003;Mytilus edulis;I-2;10,7;
2003;Mytilus edulis;I-2;10,9;
2003;Mytilus edulis;I-2;11,2;
2003;Mytilus edulis;I-2;11,5;
2003;Mytilus edulis;I-2;11,5;
2003;Mytilus edulis;I-2;11,6;
2003;Mytilus edulis;I-2;11,8;
2003;Mytilus edulis;I-2;11,8;
2003;Mytilus edulis;I-2;11,9;
2003;Mytilus edulis;I-2;12,0;
2003;Mytilus edulis;I-2;12,0;
2003;Mytilus edulis;I-2;12,2;
2003;Mytilus edulis;I-2;12,5;
2003;Mytilus edulis;I-2;12,5;
2003;Mytilus edulis;I-2;12,8;
2003;Mytilus edulis;I-2;13,0;
2003;Mytilus edulis;I-2;13,4;
2003;Mytilus edulis;I-2;13,4;
2003;Mytilus edulis;I-2;13,6;
2003;Mytilus edulis;I-2;13,8;
2003;Mytilus edulis;I-2;13,8;
2003;Mytilus edulis;I-2;14,1;
2003;Mytilus edulis;I-2;14,6;
2003;Mytilus edulis;I-2;15,0;
2003;Mytilus edulis;I-2;15,1;
2003;Mytilus edulis;I-2;15,9;
2003;Mytilus edulis;I-2;16,4;
2003;Mytilus edulis;I-2;20,0;
2003;Mytilus edulis;I-2;24,3;
2003;Mytilus edulis;I-3;1,9;
2003;Mytilus edulis;I-3;7,7;
2003;Mytilus edulis;I-3;8,0;
2003;Mytilus edulis;I-3;8,1;
2003;Mytilus edulis;I-3;8,2;
2003;Mytilus edulis;I-3;8,2;
2003;Mytilus edulis;I-3;8,7;
2003;Mytilus edulis;I-3;10,0;
2003;Mytilus edulis;I-3;10,8;
2003;Mytilus edulis;I-3;11,0;
2003;Mytilus edulis;I-3;11,0;
2003;Mytilus edulis;I-3;11,1;
2003;Mytilus edulis;I-3;11,2;
2003;Mytilus edulis;I-3;11,5;
2003;Mytilus edulis;I-3;12,0;
2003;Mytilus edulis;I-3;12,3;
2003;Mytilus edulis;V-1;2,0;
2003;Mytilus edulis;V-1;3,2;
2003;Mytilus edulis;V-1;3,2;
2003;Mytilus edulis;V-1;4,2;
2003;Mytilus edulis;V-1;4,9;
2003;Mytilus edulis;V-1;6,3;
2003;Mytilus edulis;V-1;7,0;
2003;Mytilus edulis;V-1;7,0;
2003;Mytilus edulis;V-1;7,1;
2003;Mytilus edulis;V-1;9,1;
2003;Mytilus edulis;V-1;9,2;
2003;Mytilus edulis;V-1;11,4;
2003;Mytilus edulis;V-1;11,5;
2003;Mytilus edulis;V-1;12,5;
2003;Mytilus edulis;V-1;13,1;
2003;Mytilus edulis;V-1;13,3;
2003;Mytilus edulis;V-1;13,4;
2003;Mytilus edulis;V-1;14,1;
2003;Mytilus edulis;V-1;16,2;
2003;Mytilus edulis;V-1;17,2;
2003;Mytilus edulis;V-1;18,6;
2003;Mytilus edulis;V-1;18,6;
2003;Mytilus edulis;V-1;23,3;
2003;Mytilus edulis;V-3;1,9;
2003;Mytilus edulis;V-3;2,0;
2003;Mytilus edulis;V-3;2,1;
2003;Mytilus edulis;V-3;2,1;
2003;Mytilus edulis;V-3;2,3;
2003;Mytilus edulis;V-3;4,4;
2003;Mytilus edulis;V-3;4,6;
2003;Mytilus edulis;V-3;5,3;
2003;Mytilus edulis;V-3;5,6;
2003;Mytilus edulis;V-3;5,7;
2003;Mytilus edulis;V-3;6,5;
2003;Mytilus edulis;V-3;6,7;
2003;Mytilus edulis;V-3;6,8;
2003;Mytilus edulis;V-3;8,1;
2003;Mytilus edulis;V-3;8,3;
2003;Mytilus edulis;V-3;8,4;
2003;Mytilus edulis;V-3;9,1;
2003;Mytilus edulis;V-3;10,0;
2003;Mytilus edulis;V-3;10,2;
2003;Mytilus edulis;V-3;11,8;
2003;Mytilus edulis;V-3;12,7;
2003;Mytilus edulis;V-3;13,5;
2003;Mytilus edulis;V-3;13,6;
2003;Mytilus edulis;V-3;14,0;
2003;Mytilus edulis;V-3;14,3;
2003;Mytilus edulis;V-3;15,3;
2003;Mytilus edulis;V-3;16,2;
2003;Mytilus edulis;V-3;25,1;
2003;Mytilus edulis;V-3;30,6;
2003;Mytilus edulis;V-3;33,0;
2003;Mytilus edulis;V-2;2,3;
2003;Mytilus edulis;V-2;5,2;
2003;Mytilus edulis;V-2;5,2;
2003;Mytilus edulis;V-2;5,5;
2003;Mytilus edulis;V-2;5,8;
2003;Mytilus edulis;V-2;6,2;
2003;Mytilus edulis;V-2;6,5;
2003;Mytilus edulis;V-2;6,9;
2003;Mytilus edulis;V-2;7,4;
2003;Mytilus edulis;V-2;7,5;
2003;Mytilus edulis;V-2;8,7;
2003;Mytilus edulis;V-2;9,8;
2003;Mytilus edulis;V-2;10,3;
2003;Mytilus edulis;V-2;10,7;
2003;Mytilus edulis;V-2;11,5;
2003;Mytilus edulis;V-2;11,7;
2003;Mytilus edulis;V-2;12,7;
2003;Mytilus edulis;V-2;16,3;
2003;Mytilus edulis;V-2;18,1;
2003;Mytilus edulis;VIII-2;1,9;
2003;Mytilus edulis;VIII-2;2,2;
2003;Mytilus edulis;VIII-2;2,5;
2003;Mytilus edulis;VIII-2;2,8;
2003;Mytilus edulis;VIII-2;4,0;
2003;Mytilus edulis;VIII-2;4,0;
2003;Mytilus edulis;VIII-2;4,3;
2003;Mytilus edulis;VIII-2;4,5;
2003;Mytilus edulis;VIII-2;7,0;
2003;Mytilus edulis;VIII-2;7,8;
2003;Mytilus edulis;VIII-2;8,2;
2003;Mytilus edulis;VIII-2;8,7;
2003;Mytilus edulis;VIII-2;9,0;
2003;Mytilus edulis;VIII-2;10,4;
2003;Mytilus edulis;VIII-2;10,5;
2003;Mytilus edulis;VIII-2;10,6;
2003;Mytilus edulis;VIII-2;10,7;
2003;Mytilus edulis;VIII-2;10,8;
2003;Mytilus edulis;VIII-2;11,6;
2003;Mytilus edulis;VIII-2;12,3;
2003;Mytilus edulis;VIII-2;13,8;
2003;Mytilus edulis;VIII-2;15,0;
2003;Mytilus edulis;VIII-2;15,2;
2003;Mytilus edulis;VIII-2;15,4;
2003;Mytilus edulis;VIII-2;17,4;
2003;Mytilus edulis;VIII-2;17,6;
2003;Mytilus edulis;VIII-2;18,0;
2003;Mytilus edulis;VIII-2;18,1;
2003;Mytilus edulis;VIII-2;18,2;
2003;Mytilus edulis;VIII-2;18,3;
2003;Mytilus edulis;VIII-2;18,3;
2003;Mytilus edulis;VIII-2;19,0;
2003;Mytilus edulis;VIII-2;19,8;
2003;Mytilus edulis;VIII-2;20,3;
2003;Mytilus edulis;VIII-3;1,7;
2003;Mytilus edulis;VIII-3;2,5;
2003;Mytilus edulis;VIII-3;2,5;
2003;Mytilus edulis;VIII-3;3,4;
2003;Mytilus edulis;VIII-3;3,9;
2003;Mytilus edulis;VIII-3;4,0;
2003;Mytilus edulis;VIII-3;4,1;
2003;Mytilus edulis;VIII-3;4,9;
2003;Mytilus edulis;VIII-3;7,0;
2003;Mytilus edulis;VIII-3;8,2;
2003;Mytilus edulis;VIII-3;8,9;
2003;Mytilus edulis;VIII-3;9,8;
2003;Mytilus edulis;VIII-3;11,1;
2003;Mytilus edulis;VIII-3;12,5;
2003;Mytilus edulis;VIII-3;15,3;
2003;Mytilus edulis;VIII-3;17,3;
2003;Mytilus edulis;VIII-3;21,6;
2003;Mytilus edulis;VIII-1;1,5;
2003;Mytilus edulis;VIII-1;3,5;
2003;Mytilus edulis;VIII-1;4,9;
2003;Mytilus edulis;VIII-1;5,2;
2003;Mytilus edulis;VIII-1;6,5;
2003;Mytilus edulis;VIII-1;10,4;
2003;Mytilus edulis;VIII-1;10,9;
2003;Mytilus edulis;VIII-1;12,5;
2003;Mytilus edulis;VIII-1;12,9;
2003;Mytilus edulis;VIII-1;12,9;
2003;Mytilus edulis;VIII-1;13,1;
2003;Mytilus edulis;VIII-1;13,9;
2003;Mytilus edulis;VIII-1;14,0;
2003;Mytilus edulis;VIII-1;14,2;
2003;Mytilus edulis;VIII-1;15,7;
2003;Mytilus edulis;VIII-1;16,5;
2003;Mytilus edulis;VIII-1;17,0;
2003;Mytilus edulis;VIII-1;17,8;
2003;Mytilus edulis;VIII-1;18,4;
2003;Mytilus edulis;VIII-1;19,0;
2003;Mytilus edulis;VIII-1;19,0;
2003;Mytilus edulis;VIII-1;21,0;
2003;Mytilus edulis;VIII-1;22,1;
2003;Mytilus edulis;VIII-1;22,8;
2003;Mytilus edulis;VIII-1;24,1;
2003;Mytilus edulis;II-2;12,7;
2003;Mytilus edulis;III-2;4,9;
2003;Mytilus edulis;III-2;14,5;
2003;Mytilus edulis;III-2;16,5;
2003;Mytilus edulis;III-3;14,4;
2003;Mytilus edulis;M-8;5,1;
2003;Mytilus edulis;M-8;5,1;
2003;Mytilus edulis;M-8;5,2;
2003;Mytilus edulis;M-8;5,2;
2003;Mytilus edulis;M-8;5,3;
2003;Mytilus edulis;M-8;5,4;
2003;Mytilus edulis;M-8;5,4;
2003;Mytilus edulis;M-8;5,4;
2003;Mytilus edulis;M-8;5,5;
2003;Mytilus edulis;M-8;5,5;
2003;Mytilus edulis;M-8;5,5;
2003;Mytilus edulis;M-8;5,6;
2003;Mytilus edulis;M-8;5,6;
2003;Mytilus edulis;M-8;5,6;
2003;Mytilus edulis;M-8;5,6;
2003;Mytilus edulis;M-8;5,7;
2003;Mytilus edulis;M-8;5,8;
2003;Mytilus edulis;M-8;5,8;
2003;Mytilus edulis;M-8;6,0;
2003;Mytilus edulis;M-8;6,0;
2003;Mytilus edulis;M-8;6,0;
2003;Mytilus edulis;M-8;6,1;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,2;
2003;Mytilus edulis;M-8;6,3;
2003;Mytilus edulis;M-8;6,3;
2003;Mytilus edulis;M-8;6,3;
2003;Mytilus edulis;M-8;6,3;
2003;Mytilus edulis;M-8;6,3;
2003;Mytilus edulis;M-8;6,4;
2003;Mytilus edulis;M-8;6,4;
2003;Mytilus edulis;M-8;6,5;
2003;Mytilus edulis;M-8;6,5;
2003;Mytilus edulis;M-8;6,5;
2003;Mytilus edulis;M-8;6,5;
2003;Mytilus edulis;M-8;6,6;
2003;Mytilus edulis;M-8;6,6;
2003;Mytilus edulis;M-8;6,6;
2003;Mytilus edulis;M-8;6,7;
2003;Mytilus edulis;M-8;6,7;
2003;Mytilus edulis;M-8;6,7;
2003;Mytilus edulis;M-8;6,8;
2003;Mytilus edulis;M-8;6,9;
2003;Mytilus edulis;M-8;6,9;
2003;Mytilus edulis;M-8;6,9;
2003;Mytilus edulis;M-8;7,0;
2003;Mytilus edulis;M-8;7,0;
2003;Mytilus edulis;M-8;7,0;
2003;Mytilus edulis;M-8;7,0;
2003;Mytilus edulis;M-8;7,0;
2003;Mytilus edulis;M-8;7,1;
2003;Mytilus edulis;M-8;7,1;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,2;
2003;Mytilus edulis;M-8;7,3;
2003;Mytilus edulis;M-8;7,4;
2003;Mytilus edulis;M-8;7,4;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,5;
2003;Mytilus edulis;M-8;7,6;
2003;Mytilus edulis;M-8;7,6;
2003;Mytilus edulis;M-8;7,6;
2003;Mytilus edulis;M-8;7,6;
2003;Mytilus edulis;M-8;7,7;
2003;Mytilus edulis;M-8;7,7;
2003;Mytilus edulis;M-8;7,7;
2003;Mytilus edulis;M-8;7,7;
2003;Mytilus edulis;M-8;7,7;
2003;Mytilus edulis;M-8;7,8;
2003;Mytilus edulis;M-8;7,8;
2003;Mytilus edulis;M-8;7,9;
2003;Mytilus edulis;M-8;7,9;
2003;Mytilus edulis;M-8;7,9;
2003;Mytilus edulis;M-8;7,9;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,0;
2003;Mytilus edulis;M-8;8,1;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,2;
2003;Mytilus edulis;M-8;8,3;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,4;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,5;
2003;Mytilus edulis;M-8;8,6;
2003;Mytilus edulis;M-8;8,6;
2003;Mytilus edulis;M-8;8,6;
2003;Mytilus edulis;M-8;8,7;
2003;Mytilus edulis;M-8;8,7;
2003;Mytilus edulis;M-8;8,7;
2003;Mytilus edulis;M-8;8,7;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,8;
2003;Mytilus edulis;M-8;8,9;
2003;Mytilus edulis;M-8;8,9;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,0;
2003;Mytilus edulis;M-8;9,1;
2003;Mytilus edulis;M-8;9,1;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,2;
2003;Mytilus edulis;M-8;9,3;
2003;Mytilus edulis;M-8;9,3;
2003;Mytilus edulis;M-8;9,3;
2003;Mytilus edulis;M-8;9,3;
2003;Mytilus edulis;M-8;9,3;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,4;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,5;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,6;
2003;Mytilus edulis;M-8;9,7;
2003;Mytilus edulis;M-8;9,7;
2003;Mytilus edulis;M-8;9,7;
2003;Mytilus edulis;M-8;9,7;
2003;Mytilus edulis;M-8;9,7;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,8;
2003;Mytilus edulis;M-8;9,9;
2003;Mytilus edulis;M-8;10,0;
2003;Mytilus edulis;M-8;10,0;
2003;Mytilus edulis;M-6;5,2;
2003;Mytilus edulis;M-6;5,3;
2003;Mytilus edulis;M-6;5,7;
2003;Mytilus edulis;M-6;5,7;
2003;Mytilus edulis;M-6;5,8;
2003;Mytilus edulis;M-6;5,8;
2003;Mytilus edulis;M-6;5,8;
2003;Mytilus edulis;M-6;5,9;
2003;Mytilus edulis;M-6;6,0;
2003;Mytilus edulis;M-6;6,0;
2003;Mytilus edulis;M-6;6,0;
2003;Mytilus edulis;M-6;6,0;
2003;Mytilus edulis;M-6;6,1;
2003;Mytilus edulis;M-6;6,2;
2003;Mytilus edulis;M-6;6,3;
2003;Mytilus edulis;M-6;6,4;
2003;Mytilus edulis;M-6;6,4;
2003;Mytilus edulis;M-6;6,5;
2003;Mytilus edulis;M-6;6,5;
2003;Mytilus edulis;M-6;6,6;
2003;Mytilus edulis;M-6;6,7;
2003;Mytilus edulis;M-6;6,7;
2003;Mytilus edulis;M-6;6,7;
2003;Mytilus edulis;M-6;6,8;
2003;Mytilus edulis;M-6;7,0;
2003;Mytilus edulis;M-6;7,0;
2003;Mytilus edulis;M-6;7,2;
2003;Mytilus edulis;M-6;7,4;
2003;Mytilus edulis;M-6;7,5;
2003;Mytilus edulis;M-6;7,6;
2003;Mytilus edulis;M-6;7,6;
2003;Mytilus edulis;M-6;7,6;
2003;Mytilus edulis;M-6;7,7;
2003;Mytilus edulis;M-6;7,8;
2003;Mytilus edulis;M-6;7,8;
2003;Mytilus edulis;M-6;7,8;
2003;Mytilus edulis;M-6;7,8;
2003;Mytilus edulis;M-6;7,9;
2003;Mytilus edulis;M-6;8,0;
2003;Mytilus edulis;M-6;8,0;
2003;Mytilus edulis;M-6;8,1;
2003;Mytilus edulis;M-6;8,2;
2003;Mytilus edulis;M-6;8,2;
2003;Mytilus edulis;M-6;8,5;
2003;Mytilus edulis;M-6;8,6;
2003;Mytilus edulis;M-6;8,6;
2003;Mytilus edulis;M-6;8,6;
2003;Mytilus edulis;M-6;8,7;
2003;Mytilus edulis;M-6;8,8;
2003;Mytilus edulis;M-6;8,8;
2003;Mytilus edulis;M-6;8,9;
2003;Mytilus edulis;M-6;9,0;
2003;Mytilus edulis;M-6;9,0;
2003;Mytilus edulis;M-6;9,2;
2003;Mytilus edulis;M-6;9,2;
2003;Mytilus edulis;M-6;9,3;
2003;Mytilus edulis;M-6;9,5;
2003;Mytilus edulis;M-6;9,5;
2003;Mytilus edulis;M-6;9,5;
2003;Mytilus edulis;M-6;9,6;
2003;Mytilus edulis;M-6;9,7;
2003;Mytilus edulis;M-6;9,7;
2003;Mytilus edulis;M-6;9,7;
2003;Mytilus edulis;M-6;9,8;
2003;Mytilus edulis;M-6;9,8;
2003;Mytilus edulis;M-6;10,0;
2003;Mytilus edulis;M-6;10,0;
2003;Mytilus edulis;M-6;10,0;
2003;Mytilus edulis;M-7;5,1;
2003;Mytilus edulis;M-7;5,4;
2003;Mytilus edulis;M-7;5,6;
2003;Mytilus edulis;M-7;5,7;
2003;Mytilus edulis;M-7;5,8;
2003;Mytilus edulis;M-7;5,8;
2003;Mytilus edulis;M-7;5,9;
2003;Mytilus edulis;M-7;6,0;
2003;Mytilus edulis;M-7;6,0;
2003;Mytilus edulis;M-7;6,0;
2003;Mytilus edulis;M-7;6,0;
2003;Mytilus edulis;M-7;6,1;
2003;Mytilus edulis;M-7;6,2;
2003;Mytilus edulis;M-7;6,3;
2003;Mytilus edulis;M-7;6,4;
2003;Mytilus edulis;M-7;6,4;
2003;Mytilus edulis;M-7;6,4;
2003;Mytilus edulis;M-7;6,5;
2003;Mytilus edulis;M-7;6,6;
2003;Mytilus edulis;M-7;6,6;
2003;Mytilus edulis;M-7;6,8;
2003;Mytilus edulis;M-7;6,9;
2003;Mytilus edulis;M-7;6,9;
2003;Mytilus edulis;M-7;7,0;
2003;Mytilus edulis;M-7;7,0;
2003;Mytilus edulis;M-7;7,0;
2003;Mytilus edulis;M-7;7,1;
2003;Mytilus edulis;M-7;7,2;
2003;Mytilus edulis;M-7;7,2;
2003;Mytilus edulis;M-7;7,4;
2003;Mytilus edulis;M-7;7,4;
2003;Mytilus edulis;M-7;7,4;
2003;Mytilus edulis;M-7;7,4;
2003;Mytilus edulis;M-7;7,5;
2003;Mytilus edulis;M-7;7,5;
2003;Mytilus edulis;M-7;7,6;
2003;Mytilus edulis;M-7;7,6;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;7,8;
2003;Mytilus edulis;M-7;8,0;
2003;Mytilus edulis;M-7;8,1;
2003;Mytilus edulis;M-7;8,1;
2003;Mytilus edulis;M-7;8,2;
2003;Mytilus edulis;M-7;8,2;
2003;Mytilus edulis;M-7;8,3;
2003;Mytilus edulis;M-7;8,3;
2003;Mytilus edulis;M-7;8,4;
2003;Mytilus edulis;M-7;8,5;
2003;Mytilus edulis;M-7;8,5;
2003;Mytilus edulis;M-7;8,5;
2003;Mytilus edulis;M-7;8,5;
2003;Mytilus edulis;M-7;8,5;
2003;Mytilus edulis;M-7;8,7;
2003;Mytilus edulis;M-7;8,8;
2003;Mytilus edulis;M-7;8,9;
2003;Mytilus edulis;M-7;8,9;
