"oneyear.int";"year";"tidal_level";"sample";"Freq"
"6146";"(1.2,1.8]";"1995";"low";"mg1-2";NA
"6150";"(1.2,1.8]";"1996";"low";"mg1-2";NA
"6154";"(1.2,1.8]";"1997";"low";"mg1-2";NA
"6158";"(1.2,1.8]";"1998";"low";"mg1-2";NA
"6162";"(1.2,1.8]";"1999";"low";"mg1-2";NA
"6166";"(1.2,1.8]";"2000";"low";"mg1-2";NA
"6170";"(1.2,1.8]";"2001";"low";"mg1-2";NA
"6174";"(1.2,1.8]";"2002";"low";"mg1-2";NA
"6178";"(1.2,1.8]";"2003";"low";"mg1-2";NA
"6182";"(1.2,1.8]";"2004";"low";"mg1-2";NA
"6186";"(1.2,1.8]";"2005";"low";"mg1-2";NA
"6190";"(1.2,1.8]";"2006";"low";"mg1-2";NA
"6194";"(1.2,1.8]";"2007";"low";"mg1-2";NA
"6198";"(1.2,1.8]";"2008";"low";"mg1-2";NA
"6202";"(1.2,1.8]";"2009";"low";"mg1-2";NA
"6206";"(1.2,1.8]";"2010";"low";"mg1-2";NA
"6210";"(1.2,1.8]";"2011";"low";"mg1-2";NA
"6214";"(1.2,1.8]";"2012";"low";"mg1-2";NA
"6218";"(1.2,1.8]";"1992";"middle";"mg1-2";NA
"6222";"(1.2,1.8]";"1993";"middle";"mg1-2";NA
"6226";"(1.2,1.8]";"1994";"middle";"mg1-2";NA
"6230";"(1.2,1.8]";"1995";"middle";"mg1-2";NA
"6234";"(1.2,1.8]";"1996";"middle";"mg1-2";NA
"6238";"(1.2,1.8]";"1997";"middle";"mg1-2";NA
"6242";"(1.2,1.8]";"1998";"middle";"mg1-2";NA
"6246";"(1.2,1.8]";"1999";"middle";"mg1-2";NA
"6250";"(1.2,1.8]";"2000";"middle";"mg1-2";NA
"6254";"(1.2,1.8]";"2001";"middle";"mg1-2";NA
"6258";"(1.2,1.8]";"2002";"middle";"mg1-2";NA
"6262";"(1.2,1.8]";"2003";"middle";"mg1-2";NA
"6266";"(1.2,1.8]";"2004";"middle";"mg1-2";NA
"6270";"(1.2,1.8]";"2005";"middle";"mg1-2";NA
"6274";"(1.2,1.8]";"2006";"middle";"mg1-2";NA
"6278";"(1.2,1.8]";"2007";"middle";"mg1-2";NA
"6282";"(1.2,1.8]";"2008";"middle";"mg1-2";NA
"6286";"(1.2,1.8]";"2009";"middle";"mg1-2";NA
"6290";"(1.2,1.8]";"2010";"middle";"mg1-2";NA
"6294";"(1.2,1.8]";"2011";"middle";"mg1-2";NA
"6298";"(1.2,1.8]";"2012";"middle";"mg1-2";NA
"6302";"(1.2,1.8]";"1992";"midlow";"mg1-2";NA
"6306";"(1.2,1.8]";"1993";"midlow";"mg1-2";NA
"6310";"(1.2,1.8]";"1994";"midlow";"mg1-2";NA
"6314";"(1.2,1.8]";"1995";"midlow";"mg1-2";NA
"6318";"(1.2,1.8]";"1996";"midlow";"mg1-2";NA
"6322";"(1.2,1.8]";"1997";"midlow";"mg1-2";NA
"6326";"(1.2,1.8]";"1998";"midlow";"mg1-2";NA
"6330";"(1.2,1.8]";"1999";"midlow";"mg1-2";NA
"6334";"(1.2,1.8]";"2000";"midlow";"mg1-2";NA
"6338";"(1.2,1.8]";"2001";"midlow";"mg1-2";NA
"6342";"(1.2,1.8]";"2002";"midlow";"mg1-2";NA
"6346";"(1.2,1.8]";"2003";"midlow";"mg1-2";NA
"6350";"(1.2,1.8]";"2004";"midlow";"mg1-2";NA
"6354";"(1.2,1.8]";"2005";"midlow";"mg1-2";NA
"6358";"(1.2,1.8]";"2006";"midlow";"mg1-2";NA
"6362";"(1.2,1.8]";"2007";"midlow";"mg1-2";NA
"6366";"(1.2,1.8]";"2008";"midlow";"mg1-2";NA
"6370";"(1.2,1.8]";"2009";"midlow";"mg1-2";NA
"6374";"(1.2,1.8]";"2010";"midlow";"mg1-2";NA
"6378";"(1.2,1.8]";"2011";"midlow";"mg1-2";NA
"6382";"(1.2,1.8]";"2012";"midlow";"mg1-2";NA
"6386";"(1.2,1.8]";"1992";"high";"Mg1-2";NA
"6390";"(1.2,1.8]";"1993";"high";"Mg1-2";NA
"6394";"(1.2,1.8]";"1994";"high";"Mg1-2";NA
"6398";"(1.2,1.8]";"1995";"high";"Mg1-2";NA
"6402";"(1.2,1.8]";"1996";"high";"Mg1-2";NA
"6406";"(1.2,1.8]";"1997";"high";"Mg1-2";NA
"6410";"(1.2,1.8]";"1998";"high";"Mg1-2";NA
"6414";"(1.2,1.8]";"1999";"high";"Mg1-2";NA
"6418";"(1.2,1.8]";"2000";"high";"Mg1-2";NA
"6422";"(1.2,1.8]";"2001";"high";"Mg1-2";NA
"6426";"(1.2,1.8]";"2002";"high";"Mg1-2";NA
"6430";"(1.2,1.8]";"2003";"high";"Mg1-2";NA
"6434";"(1.2,1.8]";"2004";"high";"Mg1-2";NA
"6438";"(1.2,1.8]";"2005";"high";"Mg1-2";NA
"6442";"(1.2,1.8]";"2006";"high";"Mg1-2";NA
"6446";"(1.2,1.8]";"2007";"high";"Mg1-2";NA
"6450";"(1.2,1.8]";"2008";"high";"Mg1-2";390
"6454";"(1.2,1.8]";"2009";"high";"Mg1-2";NA
"6458";"(1.2,1.8]";"2010";"high";"Mg1-2";NA
"6462";"(1.2,1.8]";"2011";"high";"Mg1-2";120
"6466";"(1.2,1.8]";"2012";"high";"Mg1-2";NA
"6470";"(1.2,1.8]";"1992";"low";"Mg1-2";NA
"6474";"(1.2,1.8]";"1993";"low";"Mg1-2";NA
"6478";"(1.2,1.8]";"1994";"low";"Mg1-2";NA
"6482";"(1.2,1.8]";"1995";"low";"Mg1-2";NA
"6486";"(1.2,1.8]";"1996";"low";"Mg1-2";NA
"6490";"(1.2,1.8]";"1997";"low";"Mg1-2";NA
"6494";"(1.2,1.8]";"1998";"low";"Mg1-2";NA
"6498";"(1.2,1.8]";"1999";"low";"Mg1-2";NA
"6502";"(1.2,1.8]";"2000";"low";"Mg1-2";NA
"6506";"(1.2,1.8]";"2001";"low";"Mg1-2";NA
"6510";"(1.2,1.8]";"2002";"low";"Mg1-2";NA
"6514";"(1.2,1.8]";"2003";"low";"Mg1-2";NA
"6518";"(1.2,1.8]";"2004";"low";"Mg1-2";NA
"6522";"(1.2,1.8]";"2005";"low";"Mg1-2";NA
"6526";"(1.2,1.8]";"2006";"low";"Mg1-2";NA
"6530";"(1.2,1.8]";"2007";"low";"Mg1-2";NA
"6534";"(1.2,1.8]";"2008";"low";"Mg1-2";NA
"6538";"(1.2,1.8]";"2009";"low";"Mg1-2";NA
"6542";"(1.2,1.8]";"2010";"low";"Mg1-2";NA
"6546";"(1.2,1.8]";"2011";"low";"Mg1-2";NA
"6550";"(1.2,1.8]";"2012";"low";"Mg1-2";NA
"6554";"(1.2,1.8]";"1992";"middle";"Mg1-2";NA
"6558";"(1.2,1.8]";"1993";"middle";"Mg1-2";NA
"6562";"(1.2,1.8]";"1994";"middle";"Mg1-2";NA
"6566";"(1.2,1.8]";"1995";"middle";"Mg1-2";NA
"6570";"(1.2,1.8]";"1996";"middle";"Mg1-2";NA
"6574";"(1.2,1.8]";"1997";"middle";"Mg1-2";NA
"6578";"(1.2,1.8]";"1998";"middle";"Mg1-2";NA
"6582";"(1.2,1.8]";"1999";"middle";"Mg1-2";NA
"6586";"(1.2,1.8]";"2000";"middle";"Mg1-2";NA
"6590";"(1.2,1.8]";"2001";"middle";"Mg1-2";NA
"6594";"(1.2,1.8]";"2002";"middle";"Mg1-2";NA
"6598";"(1.2,1.8]";"2003";"middle";"Mg1-2";NA
"6602";"(1.2,1.8]";"2004";"middle";"Mg1-2";NA
"6606";"(1.2,1.8]";"2005";"middle";"Mg1-2";NA
"6610";"(1.2,1.8]";"2006";"middle";"Mg1-2";NA
"6614";"(1.2,1.8]";"2007";"middle";"Mg1-2";NA
"6618";"(1.2,1.8]";"2008";"middle";"Mg1-2";NA
"6622";"(1.2,1.8]";"2009";"middle";"Mg1-2";NA
"6626";"(1.2,1.8]";"2010";"middle";"Mg1-2";NA
"6630";"(1.2,1.8]";"2011";"middle";"Mg1-2";NA
"6634";"(1.2,1.8]";"2012";"middle";"Mg1-2";NA
"6638";"(1.2,1.8]";"1992";"midlow";"Mg1-2";NA
"6642";"(1.2,1.8]";"1993";"midlow";"Mg1-2";NA
"6646";"(1.2,1.8]";"1994";"midlow";"Mg1-2";NA
"6650";"(1.2,1.8]";"1995";"midlow";"Mg1-2";NA
"6654";"(1.2,1.8]";"1996";"midlow";"Mg1-2";NA
"6658";"(1.2,1.8]";"1997";"midlow";"Mg1-2";NA
"6662";"(1.2,1.8]";"1998";"midlow";"Mg1-2";NA
"6666";"(1.2,1.8]";"1999";"midlow";"Mg1-2";NA
"6670";"(1.2,1.8]";"2000";"midlow";"Mg1-2";NA
"6674";"(1.2,1.8]";"2001";"midlow";"Mg1-2";NA
"6678";"(1.2,1.8]";"2002";"midlow";"Mg1-2";NA
"6682";"(1.2,1.8]";"2003";"midlow";"Mg1-2";NA
"6686";"(1.2,1.8]";"2004";"midlow";"Mg1-2";NA
"6690";"(1.2,1.8]";"2005";"midlow";"Mg1-2";NA
"6694";"(1.2,1.8]";"2006";"midlow";"Mg1-2";NA
"6698";"(1.2,1.8]";"2007";"midlow";"Mg1-2";NA
"6702";"(1.2,1.8]";"2008";"midlow";"Mg1-2";NA
"6706";"(1.2,1.8]";"2009";"midlow";"Mg1-2";NA
"6710";"(1.2,1.8]";"2010";"midlow";"Mg1-2";NA
"6714";"(1.2,1.8]";"2011";"midlow";"Mg1-2";NA
"6718";"(1.2,1.8]";"2012";"midlow";"Mg1-2";NA
"6722";"(1.2,1.8]";"1992";"high";"mg13";NA
"6726";"(1.2,1.8]";"1993";"high";"mg13";NA
"6730";"(1.2,1.8]";"1994";"high";"mg13";NA
"6734";"(1.2,1.8]";"1995";"high";"mg13";NA
"6738";"(1.2,1.8]";"1996";"high";"mg13";NA
"6742";"(1.2,1.8]";"1997";"high";"mg13";NA
"6746";"(1.2,1.8]";"1998";"high";"mg13";NA
"6750";"(1.2,1.8]";"1999";"high";"mg13";NA
"6754";"(1.2,1.8]";"2000";"high";"mg13";NA
"6758";"(1.2,1.8]";"2001";"high";"mg13";NA
"6762";"(1.2,1.8]";"2002";"high";"mg13";NA
"6766";"(1.2,1.8]";"2003";"high";"mg13";NA
"6770";"(1.2,1.8]";"2004";"high";"mg13";NA
"6774";"(1.2,1.8]";"2005";"high";"mg13";NA
"6778";"(1.2,1.8]";"2006";"high";"mg13";NA
"6782";"(1.2,1.8]";"2007";"high";"mg13";NA
"6786";"(1.2,1.8]";"2008";"high";"mg13";NA
"6790";"(1.2,1.8]";"2009";"high";"mg13";NA
"6794";"(1.2,1.8]";"2010";"high";"mg13";NA
"6798";"(1.2,1.8]";"2011";"high";"mg13";NA
"6802";"(1.2,1.8]";"2012";"high";"mg13";NA
"6806";"(1.2,1.8]";"1992";"low";"mg13";NA
"6810";"(1.2,1.8]";"1993";"low";"mg13";0
"6814";"(1.2,1.8]";"1994";"low";"mg13";NA
"6818";"(1.2,1.8]";"1995";"low";"mg13";NA
"6822";"(1.2,1.8]";"1996";"low";"mg13";NA
"6826";"(1.2,1.8]";"1997";"low";"mg13";NA
"6830";"(1.2,1.8]";"1998";"low";"mg13";NA
"6834";"(1.2,1.8]";"1999";"low";"mg13";NA
"6838";"(1.2,1.8]";"2000";"low";"mg13";NA
"6842";"(1.2,1.8]";"2001";"low";"mg13";NA
"6846";"(1.2,1.8]";"2002";"low";"mg13";NA
"6850";"(1.2,1.8]";"2003";"low";"mg13";NA
"6854";"(1.2,1.8]";"2004";"low";"mg13";NA
"6858";"(1.2,1.8]";"2005";"low";"mg13";NA
"6862";"(1.2,1.8]";"2006";"low";"mg13";NA
"6866";"(1.2,1.8]";"2007";"low";"mg13";NA
"6870";"(1.2,1.8]";"2008";"low";"mg13";NA
"6874";"(1.2,1.8]";"2009";"low";"mg13";NA
"6878";"(1.2,1.8]";"2010";"low";"mg13";NA
"6882";"(1.2,1.8]";"2011";"low";"mg13";NA
"6886";"(1.2,1.8]";"2012";"low";"mg13";NA
"6890";"(1.2,1.8]";"1992";"middle";"mg13";0
"6894";"(1.2,1.8]";"1993";"middle";"mg13";NA
"6898";"(1.2,1.8]";"1994";"middle";"mg13";NA
"6902";"(1.2,1.8]";"1995";"middle";"mg13";NA
"6906";"(1.2,1.8]";"1996";"middle";"mg13";NA
"6910";"(1.2,1.8]";"1997";"middle";"mg13";NA
"6914";"(1.2,1.8]";"1998";"middle";"mg13";NA
"6918";"(1.2,1.8]";"1999";"middle";"mg13";NA
"6922";"(1.2,1.8]";"2000";"middle";"mg13";NA
"6926";"(1.2,1.8]";"2001";"middle";"mg13";NA
"6930";"(1.2,1.8]";"2002";"middle";"mg13";NA
"6934";"(1.2,1.8]";"2003";"middle";"mg13";NA
"6938";"(1.2,1.8]";"2004";"middle";"mg13";NA
"6942";"(1.2,1.8]";"2005";"middle";"mg13";NA
"6946";"(1.2,1.8]";"2006";"middle";"mg13";NA
"6950";"(1.2,1.8]";"2007";"middle";"mg13";NA
"6954";"(1.2,1.8]";"2008";"middle";"mg13";NA
"6958";"(1.2,1.8]";"2009";"middle";"mg13";NA
"6962";"(1.2,1.8]";"2010";"middle";"mg13";NA
"6966";"(1.2,1.8]";"2011";"middle";"mg13";NA
"6970";"(1.2,1.8]";"2012";"middle";"mg13";NA
"6974";"(1.2,1.8]";"1992";"midlow";"mg13";NA
"6978";"(1.2,1.8]";"1993";"midlow";"mg13";NA
"6982";"(1.2,1.8]";"1994";"midlow";"mg13";NA
"6986";"(1.2,1.8]";"1995";"midlow";"mg13";NA
"6990";"(1.2,1.8]";"1996";"midlow";"mg13";NA
"6994";"(1.2,1.8]";"1997";"midlow";"mg13";NA
"6998";"(1.2,1.8]";"1998";"midlow";"mg13";NA
"7002";"(1.2,1.8]";"1999";"midlow";"mg13";NA
"7006";"(1.2,1.8]";"2000";"midlow";"mg13";NA
"7010";"(1.2,1.8]";"2001";"midlow";"mg13";NA
"7014";"(1.2,1.8]";"2002";"midlow";"mg13";NA
"7018";"(1.2,1.8]";"2003";"midlow";"mg13";NA
"7022";"(1.2,1.8]";"2004";"midlow";"mg13";NA
"7026";"(1.2,1.8]";"2005";"midlow";"mg13";NA
"7030";"(1.2,1.8]";"2006";"midlow";"mg13";NA
"7034";"(1.2,1.8]";"2007";"midlow";"mg13";NA
"7038";"(1.2,1.8]";"2008";"midlow";"mg13";NA
"7042";"(1.2,1.8]";"2009";"midlow";"mg13";NA
"7046";"(1.2,1.8]";"2010";"midlow";"mg13";NA
"7050";"(1.2,1.8]";"2011";"midlow";"mg13";NA
"7054";"(1.2,1.8]";"2012";"midlow";"mg13";NA
"7058";"(1.2,1.8]";"1992";"high";"mg1-3";NA
"7062";"(1.2,1.8]";"1993";"high";"mg1-3";NA
"7066";"(1.2,1.8]";"1994";"high";"mg1-3";NA
"7070";"(1.2,1.8]";"1995";"high";"mg1-3";NA
"7074";"(1.2,1.8]";"1996";"high";"mg1-3";NA
"7078";"(1.2,1.8]";"1997";"high";"mg1-3";NA
"7082";"(1.2,1.8]";"1998";"high";"mg1-3";NA
"7086";"(1.2,1.8]";"1999";"high";"mg1-3";NA
"7090";"(1.2,1.8]";"2000";"high";"mg1-3";NA
"7094";"(1.2,1.8]";"2001";"high";"mg1-3";NA
"7098";"(1.2,1.8]";"2002";"high";"mg1-3";NA
"7102";"(1.2,1.8]";"2003";"high";"mg1-3";NA
"7106";"(1.2,1.8]";"2004";"high";"mg1-3";720
"7110";"(1.2,1.8]";"2005";"high";"mg1-3";NA
"7114";"(1.2,1.8]";"2006";"high";"mg1-3";240
"7118";"(1.2,1.8]";"2007";"high";"mg1-3";NA
"7122";"(1.2,1.8]";"2008";"high";"mg1-3";NA
"7126";"(1.2,1.8]";"2009";"high";"mg1-3";NA
"7130";"(1.2,1.8]";"2010";"high";"mg1-3";NA
"7134";"(1.2,1.8]";"2011";"high";"mg1-3";NA
"7138";"(1.2,1.8]";"2012";"high";"mg1-3";NA
"7142";"(1.2,1.8]";"1992";"low";"mg1-3";NA
"7146";"(1.2,1.8]";"1993";"low";"mg1-3";NA
"7150";"(1.2,1.8]";"1994";"low";"mg1-3";NA
"7154";"(1.2,1.8]";"1995";"low";"mg1-3";NA
"7158";"(1.2,1.8]";"1996";"low";"mg1-3";NA
"7162";"(1.2,1.8]";"1997";"low";"mg1-3";NA
"7166";"(1.2,1.8]";"1998";"low";"mg1-3";NA
"7170";"(1.2,1.8]";"1999";"low";"mg1-3";NA
"7174";"(1.2,1.8]";"2000";"low";"mg1-3";NA
"7178";"(1.2,1.8]";"2001";"low";"mg1-3";NA
"7182";"(1.2,1.8]";"2002";"low";"mg1-3";NA
"7186";"(1.2,1.8]";"2003";"low";"mg1-3";NA
"7190";"(1.2,1.8]";"2004";"low";"mg1-3";NA
"7194";"(1.2,1.8]";"2005";"low";"mg1-3";NA
"7198";"(1.2,1.8]";"2006";"low";"mg1-3";NA
"7202";"(1.2,1.8]";"2007";"low";"mg1-3";NA
"7206";"(1.2,1.8]";"2008";"low";"mg1-3";NA
"7210";"(1.2,1.8]";"2009";"low";"mg1-3";NA
"7214";"(1.2,1.8]";"2010";"low";"mg1-3";NA
"7218";"(1.2,1.8]";"2011";"low";"mg1-3";NA
"7222";"(1.2,1.8]";"2012";"low";"mg1-3";NA
"7226";"(1.2,1.8]";"1992";"middle";"mg1-3";NA
"7230";"(1.2,1.8]";"1993";"middle";"mg1-3";NA
"7234";"(1.2,1.8]";"1994";"middle";"mg1-3";NA
"7238";"(1.2,1.8]";"1995";"middle";"mg1-3";NA
"7242";"(1.2,1.8]";"1996";"middle";"mg1-3";NA
"7246";"(1.2,1.8]";"1997";"middle";"mg1-3";NA
"7250";"(1.2,1.8]";"1998";"middle";"mg1-3";NA
"7254";"(1.2,1.8]";"1999";"middle";"mg1-3";NA
"7258";"(1.2,1.8]";"2000";"middle";"mg1-3";NA
"7262";"(1.2,1.8]";"2001";"middle";"mg1-3";NA
"7266";"(1.2,1.8]";"2002";"middle";"mg1-3";NA
"7270";"(1.2,1.8]";"2003";"middle";"mg1-3";NA
"7274";"(1.2,1.8]";"2004";"middle";"mg1-3";NA
"7278";"(1.2,1.8]";"2005";"middle";"mg1-3";NA
"7282";"(1.2,1.8]";"2006";"middle";"mg1-3";NA
"7286";"(1.2,1.8]";"2007";"middle";"mg1-3";NA
"7290";"(1.2,1.8]";"2008";"middle";"mg1-3";NA
"7294";"(1.2,1.8]";"2009";"middle";"mg1-3";NA
"7298";"(1.2,1.8]";"2010";"middle";"mg1-3";NA
"7302";"(1.2,1.8]";"2011";"middle";"mg1-3";NA
"7306";"(1.2,1.8]";"2012";"middle";"mg1-3";NA
"7310";"(1.2,1.8]";"1992";"midlow";"mg1-3";NA
"7314";"(1.2,1.8]";"1993";"midlow";"mg1-3";NA
"7318";"(1.2,1.8]";"1994";"midlow";"mg1-3";NA
"7322";"(1.2,1.8]";"1995";"midlow";"mg1-3";NA
"7326";"(1.2,1.8]";"1996";"midlow";"mg1-3";NA
"7330";"(1.2,1.8]";"1997";"midlow";"mg1-3";NA
"7334";"(1.2,1.8]";"1998";"midlow";"mg1-3";NA
"7338";"(1.2,1.8]";"1999";"midlow";"mg1-3";NA
"7342";"(1.2,1.8]";"2000";"midlow";"mg1-3";NA
"7346";"(1.2,1.8]";"2001";"midlow";"mg1-3";NA
"7350";"(1.2,1.8]";"2002";"midlow";"mg1-3";NA
"7354";"(1.2,1.8]";"2003";"midlow";"mg1-3";NA
"7358";"(1.2,1.8]";"2004";"midlow";"mg1-3";NA
"7362";"(1.2,1.8]";"2005";"midlow";"mg1-3";NA
"7366";"(1.2,1.8]";"2006";"midlow";"mg1-3";NA
"7370";"(1.2,1.8]";"2007";"midlow";"mg1-3";NA
"7374";"(1.2,1.8]";"2008";"midlow";"mg1-3";NA
"7378";"(1.2,1.8]";"2009";"midlow";"mg1-3";NA
"7382";"(1.2,1.8]";"2010";"midlow";"mg1-3";NA
"7386";"(1.2,1.8]";"2011";"midlow";"mg1-3";NA
"7390";"(1.2,1.8]";"2012";"midlow";"mg1-3";NA
"7394";"(1.2,1.8]";"1992";"high";"Mg1-3";NA
"7398";"(1.2,1.8]";"1993";"high";"Mg1-3";NA
"7402";"(1.2,1.8]";"1994";"high";"Mg1-3";NA
"7406";"(1.2,1.8]";"1995";"high";"Mg1-3";NA
"7410";"(1.2,1.8]";"1996";"high";"Mg1-3";NA
"7414";"(1.2,1.8]";"1997";"high";"Mg1-3";NA
"7418";"(1.2,1.8]";"1998";"high";"Mg1-3";NA
"7422";"(1.2,1.8]";"1999";"high";"Mg1-3";NA
"7426";"(1.2,1.8]";"2000";"high";"Mg1-3";NA
"7430";"(1.2,1.8]";"2001";"high";"Mg1-3";NA
"7434";"(1.2,1.8]";"2002";"high";"Mg1-3";NA
"7438";"(1.2,1.8]";"2003";"high";"Mg1-3";NA
"7442";"(1.2,1.8]";"2004";"high";"Mg1-3";NA
"7446";"(1.2,1.8]";"2005";"high";"Mg1-3";NA
"7450";"(1.2,1.8]";"2006";"high";"Mg1-3";NA
"7454";"(1.2,1.8]";"2007";"high";"Mg1-3";NA
"7458";"(1.2,1.8]";"2008";"high";"Mg1-3";90
"7462";"(1.2,1.8]";"2009";"high";"Mg1-3";NA
"7466";"(1.2,1.8]";"2010";"high";"Mg1-3";NA
"7470";"(1.2,1.8]";"2011";"high";"Mg1-3";120
"7474";"(1.2,1.8]";"2012";"high";"Mg1-3";NA
"7478";"(1.2,1.8]";"1992";"low";"Mg1-3";NA
"7482";"(1.2,1.8]";"1993";"low";"Mg1-3";NA
"7486";"(1.2,1.8]";"1994";"low";"Mg1-3";NA
"7490";"(1.2,1.8]";"1995";"low";"Mg1-3";NA
"7494";"(1.2,1.8]";"1996";"low";"Mg1-3";NA
"7498";"(1.2,1.8]";"1997";"low";"Mg1-3";NA
"7502";"(1.2,1.8]";"1998";"low";"Mg1-3";NA
"7506";"(1.2,1.8]";"1999";"low";"Mg1-3";NA
"7510";"(1.2,1.8]";"2000";"low";"Mg1-3";NA
"7514";"(1.2,1.8]";"2001";"low";"Mg1-3";NA
"7518";"(1.2,1.8]";"2002";"low";"Mg1-3";NA
"7522";"(1.2,1.8]";"2003";"low";"Mg1-3";NA
"7526";"(1.2,1.8]";"2004";"low";"Mg1-3";NA
"7530";"(1.2,1.8]";"2005";"low";"Mg1-3";NA
"7534";"(1.2,1.8]";"2006";"low";"Mg1-3";NA
"7538";"(1.2,1.8]";"2007";"low";"Mg1-3";NA
"7542";"(1.2,1.8]";"2008";"low";"Mg1-3";NA
"7546";"(1.2,1.8]";"2009";"low";"Mg1-3";NA
"7550";"(1.2,1.8]";"2010";"low";"Mg1-3";NA
"7554";"(1.2,1.8]";"2011";"low";"Mg1-3";NA
"7558";"(1.2,1.8]";"2012";"low";"Mg1-3";NA
"7562";"(1.2,1.8]";"1992";"middle";"Mg1-3";NA
"7566";"(1.2,1.8]";"1993";"middle";"Mg1-3";NA
"7570";"(1.2,1.8]";"1994";"middle";"Mg1-3";NA
"7574";"(1.2,1.8]";"1995";"middle";"Mg1-3";NA
"7578";"(1.2,1.8]";"1996";"middle";"Mg1-3";NA
"7582";"(1.2,1.8]";"1997";"middle";"Mg1-3";NA
"7586";"(1.2,1.8]";"1998";"middle";"Mg1-3";NA
"7590";"(1.2,1.8]";"1999";"middle";"Mg1-3";NA
"7594";"(1.2,1.8]";"2000";"middle";"Mg1-3";NA
"7598";"(1.2,1.8]";"2001";"middle";"Mg1-3";NA
"7602";"(1.2,1.8]";"2002";"middle";"Mg1-3";NA
"7606";"(1.2,1.8]";"2003";"middle";"Mg1-3";NA
"7610";"(1.2,1.8]";"2004";"middle";"Mg1-3";NA
"7614";"(1.2,1.8]";"2005";"middle";"Mg1-3";NA
"7618";"(1.2,1.8]";"2006";"middle";"Mg1-3";NA
"7622";"(1.2,1.8]";"2007";"middle";"Mg1-3";NA
"7626";"(1.2,1.8]";"2008";"middle";"Mg1-3";NA
"7630";"(1.2,1.8]";"2009";"middle";"Mg1-3";NA
"7634";"(1.2,1.8]";"2010";"middle";"Mg1-3";NA
"7638";"(1.2,1.8]";"2011";"middle";"Mg1-3";NA
"7642";"(1.2,1.8]";"2012";"middle";"Mg1-3";NA
"7646";"(1.2,1.8]";"1992";"midlow";"Mg1-3";NA
"7650";"(1.2,1.8]";"1993";"midlow";"Mg1-3";NA
"7654";"(1.2,1.8]";"1994";"midlow";"Mg1-3";NA
"7658";"(1.2,1.8]";"1995";"midlow";"Mg1-3";NA
"7662";"(1.2,1.8]";"1996";"midlow";"Mg1-3";NA
"7666";"(1.2,1.8]";"1997";"midlow";"Mg1-3";NA
"7670";"(1.2,1.8]";"1998";"midlow";"Mg1-3";NA
"7674";"(1.2,1.8]";"1999";"midlow";"Mg1-3";NA
"7678";"(1.2,1.8]";"2000";"midlow";"Mg1-3";NA
"7682";"(1.2,1.8]";"2001";"midlow";"Mg1-3";NA
"7686";"(1.2,1.8]";"2002";"midlow";"Mg1-3";NA
"7690";"(1.2,1.8]";"2003";"midlow";"Mg1-3";NA
"7694";"(1.2,1.8]";"2004";"midlow";"Mg1-3";NA
"7698";"(1.2,1.8]";"2005";"midlow";"Mg1-3";NA
"7702";"(1.2,1.8]";"2006";"midlow";"Mg1-3";NA
"7706";"(1.2,1.8]";"2007";"midlow";"Mg1-3";NA
"7710";"(1.2,1.8]";"2008";"midlow";"Mg1-3";NA
"7714";"(1.2,1.8]";"2009";"midlow";"Mg1-3";NA
"7718";"(1.2,1.8]";"2010";"midlow";"Mg1-3";NA
"7722";"(1.2,1.8]";"2011";"midlow";"Mg1-3";NA
"7726";"(1.2,1.8]";"2012";"midlow";"Mg1-3";NA
"7730";"(1.2,1.8]";"1992";"high";"mg14";NA
"7734";"(1.2,1.8]";"1993";"high";"mg14";NA
"7738";"(1.2,1.8]";"1994";"high";"mg14";NA
"7742";"(1.2,1.8]";"1995";"high";"mg14";NA
"7746";"(1.2,1.8]";"1996";"high";"mg14";NA
"7750";"(1.2,1.8]";"1997";"high";"mg14";NA
"7754";"(1.2,1.8]";"1998";"high";"mg14";NA
"7758";"(1.2,1.8]";"1999";"high";"mg14";NA
"7762";"(1.2,1.8]";"2000";"high";"mg14";NA
"7766";"(1.2,1.8]";"2001";"high";"mg14";NA
"7770";"(1.2,1.8]";"2002";"high";"mg14";NA
"7774";"(1.2,1.8]";"2003";"high";"mg14";NA
"7778";"(1.2,1.8]";"2004";"high";"mg14";NA
"7782";"(1.2,1.8]";"2005";"high";"mg14";NA
"7786";"(1.2,1.8]";"2006";"high";"mg14";NA
"7790";"(1.2,1.8]";"2007";"high";"mg14";NA
"7794";"(1.2,1.8]";"2008";"high";"mg14";NA
"7798";"(1.2,1.8]";"2009";"high";"mg14";NA
"7802";"(1.2,1.8]";"2010";"high";"mg14";NA
"7806";"(1.2,1.8]";"2011";"high";"mg14";NA
"7810";"(1.2,1.8]";"2012";"high";"mg14";NA
"7814";"(1.2,1.8]";"1992";"low";"mg14";NA
"7818";"(1.2,1.8]";"1993";"low";"mg14";NA
"7822";"(1.2,1.8]";"1994";"low";"mg14";NA
"7826";"(1.2,1.8]";"1995";"low";"mg14";NA
"7830";"(1.2,1.8]";"1996";"low";"mg14";NA
"7834";"(1.2,1.8]";"1997";"low";"mg14";NA
"7838";"(1.2,1.8]";"1998";"low";"mg14";NA
"7842";"(1.2,1.8]";"1999";"low";"mg14";NA
"7846";"(1.2,1.8]";"2000";"low";"mg14";NA
"7850";"(1.2,1.8]";"2001";"low";"mg14";NA
"7854";"(1.2,1.8]";"2002";"low";"mg14";NA
"7858";"(1.2,1.8]";"2003";"low";"mg14";NA
